,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
0,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1064.0,1064.0,0.0,10629.0,9.99,41.45,440540.0
1,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,106.0,106.0,0.0,105.0,0.99,41.8,4389.0
2,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1830.0,1818.0,12.0,40323.0,22.18,2.0,80565.0
3,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,27.0,27.0,0.0,254.0,9.41,21.84,5548.0
4,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,3.0,1.0,2.0,30.0,30.0,12.0,360.0
5,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,58.0,58.0,0.0,1740.0,30.0,2.0,3480.0
6,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,72.0,72.0,0.0,122.0,1.69,25.0,3050.0
7,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,3.0,3.0,0.0,32.0,10.67,37.5,1200.0
8,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,23.0,7.67,12.52,288.0
9,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),135.0,135.0,0.0,3610.0,26.74,9.74,35161.0
10,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,102.0,102.0,0.0,1326.0,13.0,18.0,23868.0
11,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,125.0,125.0,0.0,1263.0,10.1,25.35,32013.0
12,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,11.0,11.0,0.0,198.0,18.0,5.0,990.0
13,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,10.0,10.0,0.0,150.0,15.0,2.0,300.0
14,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,65.0,65.0,0.0,260.0,4.0,20.0,5200.0
15,1984,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,14.0,14.0,0.0,560.0,40.0,12.0,6720.0
16,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5270000,Alpiste,30.0,28.0,2.0,27.0,0.96,74.37,2008.0
17,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,42.0,42.0,0.0,1159.0,27.6,2.04,2370.0
18,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,126.0,126.0,0.0,1182.0,9.38,47.87,56578.0
19,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,198.0,198.0,0.0,3440.0,17.37,17.87,61487.0
20,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,74.0,74.0,0.0,1157.0,15.64,12.73,14725.0
21,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,2.0,2.0,0.0,4.0,2.0,40.0,160.0
22,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,1128.0,1117.0,11.0,8512.0,7.62,71.88,611823.0
23,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,3.0,1.0,30.0,90.0
24,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),342.0,342.0,0.0,10852.0,31.73,2.08,22561.0
25,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,72.0,72.0,0.0,1080.0,15.0,40.0,43200.0
26,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,40.0,40.0,0.0,488.0,12.2,19.87,9698.0
27,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,11.0,11.0,0.0,116.0,10.55,5.43,630.0
28,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,84.0,83.0,1.0,1139.0,13.72,14.14,16103.0
29,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2446.0,2390.0,56.0,4002.0,1.67,44.94,179854.0
30,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,36.0,36.0,0.0,635.0,17.64,22.79,14472.0
31,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,2009.0,2009.0,0.0,82733.0,41.18,2.6,214940.0
32,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,10423.0,10391.0,32.0,39738.0,3.82,30.75,1221904.0
33,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,227.0,221.0,6.0,5569.0,25.2,36.69,204349.0
34,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,39.0,38.0,1.0,901.0,23.71,26.23,23629.0
35,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,23.0,23.0,0.0,575.0,25.0,3.0,1725.0
36,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,622.0,620.0,2.0,2933.0,4.73,26.04,76367.0
37,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),34.0,26.0,8.0,270.0,10.38,58.89,15900.0
38,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,51.0,51.0,0.0,675.0,13.24,49.23,33233.0
39,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,9050000,Trigo grano,8.0,8.0,0.0,4.0,0.5,26.25,105.0
40,1984,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,29.0,29.0,0.0,545.0,18.79,15.33,8355.0
41,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,185.0,135.0,50.0,1454.0,10.77,2.52,3668.0
42,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,45.0,10.0,35.0,100.0,10.0,2.5,250.0
43,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,20911.0,8853.0,12058.0,1097.0,0.12,48.2,52876.0
44,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,1455.0,1455.0,0.0,11450.0,7.87,2.81,32140.0
45,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,87704.0,40359.0,47345.0,11598.0,0.29,31.25,362414.0
46,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,516.0,426.0,90.0,3454.0,8.11,4.8,16579.0
47,1984,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,6.0,3.0,3.0,1.0,0.33,25.0,25.0
48,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9.0,8.0,0.0,24.0,3.0,70.0,1680.0
49,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,5475.0,5374.0,0.0,331952.0,61.77,2.5,829880.0
50,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,7.0,6.0,0.0,36.0,6.0,60.0,2160.0
51,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,21.0,7.0,0.0,51.0,7.29,66.67,3400.0
52,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,1506.0,1379.0,0.0,11523.0,8.36,70.94,817396.0
53,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,7179.0,6299.0,0.0,112952.0,17.93,18.37,2074928.0
54,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,11.0,7.0,0.0,70.0,10.0,40.0,2800.0
55,1984,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,169.0,120.0,0.0,110.0,0.92,276.08,30369.0
