,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
0,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1031.0,1031.0,0.0,8926.0,8.66,7.0,62482.0
1,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,715.0,711.0,4.0,10757.0,15.13,0.56,5981.0
2,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,30.0,30.0,0.0,200.0,6.67,4.0,800.0
3,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,9.0,9.0,0.0,45.0,5.0,4.0,180.0
4,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,17.0,17.0,0.0,223.0,13.12,0.55,123.0
5,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,4.0,4.0,0.0,6.0,1.5,6.0,36.0
6,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,72.0,72.0,0.0,824.0,11.44,5.49,4520.0
7,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,8.0,8.0,0.0,25.0,3.13,5.16,129.0
8,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),133.0,133.0,0.0,2019.0,15.18,0.94,1906.0
9,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,100.0,100.0,0.0,890.0,8.9,5.5,4895.0
10,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,106.0,106.0,0.0,946.0,8.92,5.59,5287.0
11,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,5.0,0.0,5.0,0.0,0.0,0.0,0.0
12,1980,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,9.0,9.0,0.0,14.0,1.56,5.79,81.0
13,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,122.0,122.0,0.0,1673.0,13.71,0.63,1062.0
14,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,240.0,240.0,0.0,2123.0,8.85,6.37,13534.0
15,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,244.0,244.0,0.0,3634.0,14.89,3.4,12356.0
16,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,3.0,3.0,0.0,22.0,7.33,5.0,110.0
17,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,7.0,7.0,0.0,123.0,17.57,0.7,86.0
18,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,101.0,95.0,6.0,839.0,8.83,3.7,3104.0
19,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2763.0,2746.0,17.0,22356.0,8.14,7.92,177059.0
20,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),206.0,202.0,4.0,3005.0,14.88,3.14,9424.0
21,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,30.0,29.0,1.0,145.0,5.0,8.5,1233.0
22,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,102.0,102.0,0.0,788.0,7.73,5.34,4210.0
23,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,2.0,2.0,0.0,2.0,1.0,7.0,14.0
24,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,7722.0,7589.0,133.0,11204.0,1.48,22.36,250533.0
25,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,180.0,180.0,0.0,382.0,2.12,7.89,3014.0
26,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,7.0,7.0,0.0,70.0,10.0,1.0,70.0
27,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,3080.0,3080.0,0.0,133943.0,43.49,0.57,76615.0
28,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,14687.0,14457.0,230.0,42916.0,2.97,5.25,225395.0
29,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,71.0,71.0,0.0,1918.0,27.01,4.36,8364.0
30,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,240.0,48.0,0.44,106.0
31,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,853.0,853.0,0.0,6198.0,7.27,4.12,25536.0
32,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),55.0,55.0,0.0,1005.0,18.27,11.95,12012.0
33,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,22.0,20.0,2.0,236.0,11.8,9.9,2336.0
34,1980,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,9050000,Trigo grano,45.0,45.0,0.0,81.0,1.8,3.72,301.0
