,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
68,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,554.0,525.0,29.0,3689.0,7.03,35.26,130070.0
69,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,5865.0,5223.0,642.0,26151.0,5.01,133.21,3483676.0
70,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,2154.0,2149.0,5.0,28565.0,13.29,401.63,11472447.0
71,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6050000,Chayote,10.0,10.0,0.0,170.0,17.0,388.24,66000.0
72,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,203.0,94.0,109.0,237.0,2.52,817.32,193705.0
73,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,45.0,42.0,3.0,340.0,8.1,157.86,53672.0
74,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,234.0,224.0,10.0,1877.0,8.38,586.23,1100345.0
75,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),172.0,144.0,28.0,3135.0,21.77,60.93,191009.0
76,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,430.0,400.0,30.0,5560.0,13.9,297.66,1654973.0
77,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,24.0,24.0,0.0,346.0,14.42,563.25,194884.0
78,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,8.0,6.0,2.0,12.0,2.0,395.08,4741.0
79,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,126.0,126.0,0.0,1512.0,12.0,480.0,725760.0
80,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6820000,Fresa,244.0,177.0,67.0,4913.0,27.76,548.83,2696392.0
81,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,26.0,14.0,12.0,38.0,2.71,499.32,18974.0
82,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,693.0,677.0,16.0,11328.0,16.73,82.7,936849.0
83,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,14.0,8.0,6.0,30.0,3.75,231.8,6954.0
84,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7590000,Manzanilla,79.0,77.0,2.0,368.0,4.78,79.13,29120.0
85,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,54.0,54.0,0.0,626.0,11.59,155.0,97030.0
86,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7760000,Mostaza,5.0,5.0,0.0,80.0,16.0,370.0,29600.0
87,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,8.0,8.0,0.0,96.0,12.0,280.0,26880.0
88,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,68.0,45.0,23.0,725.0,16.11,203.46,147505.0
89,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,14.0,14.0,0.0,126.0,9.0,355.0,44730.0
90,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,521.0,521.0,0.0,5718.0,10.98,190.81,1091059.0
91,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,138.0,134.0,4.0,2672.0,19.94,183.55,490451.0
92,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,54.0,0.0,54.0,0.0,0.0,0.0,0.0
93,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1231.0,1178.0,53.0,48219.0,40.93,264.36,12747368.0
94,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,38.0,34.0,4.0,501.0,14.74,206.45,103430.0
95,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,88596.0,85759.0,2837.0,401663.0,4.68,202.7,81417090.0
96,1987,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,71.0,70.0,1.0,1429.0,20.41,67.92,97062.0
97,1987,2,Baja California,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,1192.0,1192.0,0.0,1813.0,1.52,61.39,111300.0
98,1987,2,Baja California,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5510000,Avena grano,1465.0,1465.0,0.0,149.0,0.1,130.0,19370.0
99,1987,2,Baja California,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5920000,Cebada grano,8933.0,7479.0,1454.0,9579.0,1.28,103.48,991192.0
100,1987,2,Baja California,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,4152.0,1298.0,2854.0,609.0,0.47,116.44,70910.0
101,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,13900.0,13009.0,891.0,11848.0,0.91,740.75,8776406.0
102,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,36987.0,36550.0,437.0,67823.0,1.86,773.58,52466516.0
103,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5370000,Apio,2.0,0.0,2.0,0.0,0.0,0.0,0.0
104,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,14.0,14.0,0.0,174.0,12.43,49.39,8593.0
105,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,62.0,58.0,4.0,408.0,7.03,566.91,231299.0
106,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,428.0,375.0,53.0,3559.0,9.49,272.17,968657.0
107,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,96.0,96.0,0.0,2035.0,21.2,147.32,299792.0
108,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,32.0,32.0,0.0,320.0,10.0,27.0,8640.0
109,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5920000,Cebada grano,232.0,146.0,86.0,386.0,2.64,161.72,62422.0
110,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,745.0,731.0,14.0,10387.0,14.21,613.29,6370280.0
111,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,38.0,35.0,3.0,133.0,3.8,404.89,53850.0
112,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,781.0,736.0,45.0,7775.0,10.56,716.92,5574071.0
113,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,239.0,132.0,107.0,1733.0,13.13,987.1,1710640.0
114,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),58.0,57.0,1.0,1138.0,19.96,159.56,181584.0
115,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,35.0,35.0,0.0,420.0,12.0,450.0,189000.0
