,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
0,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,903.0,903.0,0.0,8776.0,9.72,103.19,905631.0
1,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,14.0,14.0,0.0,13.0,0.93,116.08,1509.0
2,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1694.0,1693.0,1.0,37325.0,22.05,3.73,139222.0
3,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,157.0,155.0,2.0,1334.0,8.61,31.4,41888.0
4,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,12.0,12.0,0.0,240.0,20.0,4.0,960.0
5,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,86.0,83.0,3.0,1281.0,15.43,18.53,23733.0
6,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),240.0,236.0,4.0,5564.0,23.58,4.99,27787.0
7,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,88.0,88.0,0.0,1030.0,11.7,30.0,30900.0
8,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,95.0,95.0,0.0,1081.0,11.38,41.11,44440.0
9,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,6.0,6.0,0.0,12.0,2.0,39.0,468.0
10,1985,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,17.0,16.0,1.0,308.0,19.25,24.13,7432.0
11,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,34.0,32.0,2.0,563.0,17.59,3.38,1901.0
12,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,246.0,246.0,0.0,2246.0,9.13,62.13,139555.0
13,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,242.0,236.0,6.0,4165.0,17.65,28.74,119702.0
14,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,3.0,3.0,0.0,38.0,12.67,16.32,620.0
15,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,63.0,62.0,1.0,970.0,15.65,18.29,17745.0
16,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,11.0,10.0,1.0,12.0,1.2,44.08,529.0
17,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2543.0,1989.0,554.0,11660.0,5.86,121.09,1411897.0
18,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),291.0,290.0,1.0,15760.0,54.34,7.21,113617.0
19,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,94.0,94.0,0.0,952.0,10.13,47.29,45020.0
20,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,112.0,111.0,1.0,1150.0,10.36,46.5,53475.0
21,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,4.0,4.0,0.0,4.0,1.0,60.0,240.0
22,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,70.0,68.0,2.0,1179.0,17.34,19.07,22489.0
23,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,3133.0,3014.0,119.0,4357.0,1.45,176.1,767250.0
24,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,53.0,53.0,0.0,842.0,15.89,10.08,8485.0
25,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,4137.0,4067.0,70.0,168003.0,41.31,4.77,800870.0
26,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,10260.0,9921.0,339.0,36580.0,3.69,56.48,2066112.0
27,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,326.0,321.0,5.0,7573.0,23.59,28.78,217943.0
28,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,24.0,18.0,6.0,232.0,12.89,23.45,5440.0
29,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,86.0,66.0,20.0,1824.0,27.64,4.6,8390.0
30,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1267.0,1265.0,2.0,6981.0,5.52,37.02,258465.0
31,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),101.0,100.0,1.0,1396.0,13.96,66.82,93284.0
32,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,166.0,166.0,0.0,2658.0,16.01,37.63,100013.0
33,1985,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,21.0,21.0,0.0,471.0,22.43,47.96,22590.0
34,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,488.0,402.0,86.0,2694.0,6.7,3.95,10639.0
35,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,6.0,1.0,5.0,4.0,4.0,4.0,16.0
36,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,10.0,6.0,4.0,5.0,0.83,40.0,200.0
37,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,20852.0,15080.0,5772.0,1933.0,0.13,157.04,303560.0
38,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,6940000,Girasol,115.0,50.0,65.0,11.0,0.22,114.73,1262.0
39,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,8423.0,7742.0,681.0,69137.0,8.93,3.56,245920.0
40,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,78082.0,38735.0,39347.0,8503.0,0.22,54.68,464919.0
41,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,1114.0,867.0,247.0,10210.0,11.78,4.8,49039.0
42,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,142.0,49.0,93.0,49.0,1.0,35.0,1715.0
43,1985,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,15.0,15.0,0.0,4.0,0.27,39.0,156.0
44,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,8.0,0.0,80.0,10.0,80.0,6400.0
45,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,5807.0,5697.0,0.0,340387.0,59.75,3.92,1332955.0
46,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,25.0,12.0,0.0,21.0,1.75,132.86,2790.0
48,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,1608.0,1463.0,0.0,15233.0,10.41,141.69,2158425.0
49,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,7300.0,560.0,0.0,9520.0,17.0,42.3,402696.0
50,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,3.0,3.0,0.0,60.0,20.0,50.0,3000.0
51,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,2.0,2.0,0.0,20.0,10.0,15.0,300.0
52,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,13.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,11.0,9.0,0.0,10.0,1.11,41.0,410.0
54,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,2.0,2.0,0.0,40.0,20.0,50.0,2000.0
55,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,39.0,4.0,0.0,72.0,18.0,0.99,71.0
56,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,199.0,133.0,0.0,107.0,0.8,402.16,43031.0
57,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,4.0,4.0,0.0,11.0,2.75,185.45,2040.0
58,1985,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,8735.0,7975.0,0.0,96997.0,12.16,32.52,3154342.0
59,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,148.0,148.0,0.0,1381.0,9.33,94.97,131154.0
60,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,6.0,3.0,3.0,7.0,2.33,217.86,1525.0
61,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1143.0,1012.0,131.0,19318.0,19.09,15.8,305186.0
62,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,6.0,6.0,0.0,73.0,12.17,60.0,4380.0
63,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,219.0,199.0,20.0,2642.0,13.28,90.5,239109.0
64,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,746.0,619.0,127.0,5187.0,8.38,53.04,275113.0
65,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,2.0,2.0,0.0,25.0,12.5,70.0,1750.0
66,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,1174.0,1126.0,48.0,2231.0,1.98,66.5,148362.0
67,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,776.0,744.0,32.0,6014.0,8.08,9.2,55317.0
68,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,8044.0,7031.0,1013.0,19589.0,2.79,36.65,717996.0
69,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,2047.0,1897.0,150.0,28052.0,14.79,49.91,1400188.0
70,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,123.0,108.0,15.0,457.0,4.23,224.37,102539.0
71,1985,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,51.0,51.0,0.0,773.0,15.16,82.48,63760.0
